ds,y
805939200,21
806025600,21
806112000,21
806198400,23
806284800,21
806371200,20
806457600,20
806544000,20
806630400,23
806716800,22
806803200,20
806889600,22
806976000,21
807062400,21
807148800,19
807235200,19
807321600,18
807408000,19
807494400,19
807580800,18
807667200,19
807753600,18
807840000,18
807926400,19
808012800,19
808099200,19
808185600,19
808272000,20
808358400,19
808444800,19
808531200,20
808617600,21
808704000,20
808790400,19
808876800,20
808963200,19
809049600,19
809136000,19
809222400,20
809308800,19
809395200,19
809481600,19
809568000,18
809654400,21
809740800,20
809827200,22
809913600,20
810000000,20
810086400,21
810172800,21
810259200,21
810345600,20
810432000,19
810518400,23
810604800,21
810691200,23
810777600,20
810864000,24
810950400,22
811036800,23
811123200,23
811209600,22
811296000,21
811382400,23
811468800,22
811555200,19
811641600,23
811728000,22
811814400,23
811900800,20
811987200,20
812073600,25
812160000,24
812246400,25
812332800,24
812419200,42
812505600,28
812592000,41
812678400,43
812764800,44
812851200,42
812937600,44
813024000,44
813110400,45
813196800,43
813283200,42
813369600,41
813456000,34
813542400,24
813628800,31
813715200,29
813801600,25
813888000,26
813974400,30
814060800,26
814147200,33
814233600,31
814320000,29
814406400,29
814492800,24
814579200,26
814665600,26
814752000,36
814838400,41
814924800,44
815011200,33
815097600,45
815184000,26
815270400,26
815356800,26
815443200,27
815529600,27
815616000,25
815702400,48
815788800,47
815875200,46
815961600,48
816048000,47
816134400,47
816220800,48
816307200,48
816393600,68
816480000,49
816566400,53
816652800,49
816739200,51
816825600,53
816912000,51
816998400,56
817084800,58
817171200,62
817257600,71
817344000,58
817430400,55
817516800,55
817603200,14
817689600,14
817776000,16
817862400,14
817948800,15
818035200,15
818121600,14
818208000,14
818294400,15
818380800,15
818467200,15
818553600,16
818640000,14
818726400,16
818812800,15
818899200,14
818985600,15
819072000,15
819158400,14
819244800,15
819331200,15
819417600,15
819504000,15
819590400,15
819676800,14
819763200,15
819849600,14
819936000,14
820022400,15
820108800,15
820195200,15
820281600,16
820368000,13
820454400,14
820540800,15
820627200,15
820713600,15
820800000,16
820886400,15
820972800,16
821059200,15
821145600,15
821232000,14
821318400,14
821404800,15
821491200,14
821577600,15
821664000,13
821750400,14
821836800,16
821923200,13
822009600,15
822096000,16
822182400,14
822268800,17
822355200,17
822441600,17
822528000,17
822614400,17
822700800,16
822787200,17
822873600,17
822960000,16
823046400,16
823132800,17
823219200,16
823305600,16
823392000,17
823478400,17
823564800,16
823651200,17
823737600,16
823824000,17
823910400,16
823996800,16
824083200,14
824169600,16
824256000,16
824342400,17
824428800,16
824515200,17
824601600,18
824688000,17
824774400,18
824860800,18
824947200,17
825033600,17
825120000,17
825206400,17
825292800,16
825379200,17
825465600,18
825552000,18
825638400,17
825724800,18
825811200,17
825897600,33
825984000,38
826070400,29
826156800,39
826243200,39
826329600,35
826416000,18
826502400,37
826588800,37
826675200,39
826761600,39
826848000,29
826934400,38
827020800,37
827107200,37
827193600,36
827280000,40
827366400,34
827452800,37
827539200,18
827625600,38
827712000,19
827798400,36
827884800,35
827971200,38
828057600,40
828144000,40
828230400,29
828316800,33
828403200,24
828489600,36
828576000,33
828662400,31
828748800,20
828835200,19
828921600,39
829008000,38
829094400,38
829180800,33
829267200,35
829353600,23
829440000,33
829526400,24
829612800,23
829699200,32
829785600,23
829872000,29
829958400,33
830044800,28
830131200,20
830217600,37
830304000,30
830390400,19
830476800,36
830563200,23
830649600,19
830736000,22
830822400,30
830908800,33
830995200,27
831081600,25
831168000,31
831254400,31
831340800,34
831427200,31
831513600,26
831600000,22
831686400,32
831772800,21
831859200,33
831945600,40
832032000,23
832118400,25
832204800,38
832291200,30
832377600,23
832464000,25
832550400,38
832636800,23
832723200,31
832809600,34
832896000,18
832982400,25
833068800,34
833155200,28
833241600,20
833328000,29
833414400,24
833500800,28
833587200,25
833673600,20
833760000,21
833846400,20
833932800,25
834019200,33
834105600,19
834192000,20
834278400,31
834364800,22
834451200,19
834537600,18
834624000,22
834710400,23
834796800,19
834883200,22
834969600,20
835056000,23
835142400,20
835228800,18
835315200,18
835401600,23
835488000,19
835574400,21
835660800,20
835747200,22
835833600,18
835920000,18
836006400,17
836092800,18
836179200,18
836265600,18
836352000,18
836438400,18
836524800,21
836611200,20
836697600,19
836784000,18
836870400,18
836956800,19
837043200,20
837129600,20
837216000,22
837302400,21
837388800,20
837475200,20
837561600,22
837648000,23
837734400,23
837820800,23
837907200,21
837993600,21
838080000,24
838166400,20
838252800,23
838339200,24
838425600,23
838512000,23
838598400,20
838684800,22
838771200,23
838857600,24
838944000,21
839030400,23
839116800,23
839203200,20
839289600,19
839376000,21
839462400,24
839548800,23
839635200,20
839721600,20
839808000,24
839894400,25
839980800,25
840067200,24
840153600,25
840240000,25
840326400,41
840412800,45
840499200,43
840585600,42
840672000,43
840758400,44
840844800,44
840931200,44
841017600,44
841104000,44
841190400,44
841276800,26
841363200,44
841449600,43
841536000,41
841622400,28
841708800,28
841795200,25
841881600,29
841968000,29
842054400,33
842140800,28
842227200,25
842313600,25
842400000,25
842486400,26
842572800,29
842659200,44
842745600,45
842832000,45
842918400,27
843004800,25
843091200,27
843177600,26
843264000,25
843350400,26
843436800,26
843523200,47
843609600,46
843696000,46
843782400,45
843868800,51
843955200,48
844041600,51
844128000,51
844214400,49
844300800,49
844387200,53
844473600,76
844560000,60
844646400,73
844732800,61
844819200,58
844905600,58
844992000,60
845078400,61
845164800,55
845251200,16
845337600,15
845424000,16
845510400,16
845596800,15
845683200,14
845769600,15
845856000,15
845942400,15
846028800,14
846115200,14
846201600,14
846288000,15
846374400,14
846460800,14
846547200,15
846633600,15
846720000,14
846806400,16
846892800,15
846979200,14
847065600,15
847152000,14
847238400,14
847324800,13
847411200,14
847497600,14
847584000,15
847670400,15
847756800,15
847843200,15
847929600,15
848016000,14
848102400,14
848188800,15
848275200,16
848361600,16
848448000,18
848534400,17
848620800,17
848707200,17
848793600,18
848880000,17
848966400,17
849052800,17
849139200,16
849225600,17
849312000,17
849398400,17
849484800,16
849571200,17
849657600,18
849744000,17
849830400,17
849916800,17
850003200,16
850089600,16
850176000,16
850262400,17
850348800,16
850435200,16
850521600,15
850608000,16
850694400,16
850780800,16
850867200,16
850953600,17
851040000,17
851126400,18
851212800,17
851299200,17
851385600,16
851472000,18
851558400,17
851644800,18
851731200,17
851817600,17
851904000,17
851990400,18
852076800,18
852163200,18
852249600,17
852336000,18
852422400,17
852508800,37
852595200,32
852681600,36
852768000,30
852854400,39
852940800,29
853027200,41
853113600,37
853200000,37
853286400,39
853372800,40
853459200,32
853545600,34
853632000,37
853718400,36
853804800,27
853891200,35
853977600,41
854064000,36
854150400,37
854236800,28
854323200,37
854409600,38
854496000,23
854582400,23
854668800,34
854755200,26
854841600,39
854928000,38
855014400,39
855100800,35
855187200,25
855273600,37
855360000,33
855446400,32
855532800,41
855619200,34
855705600,34
855792000,33
855878400,19
855964800,32
856051200,32
856137600,33
856224000,23
856310400,38
856396800,38
856483200,24
856569600,41
856656000,18
856742400,24
856828800,20
856915200,42
857001600,25
857088000,24
857174400,27
857260800,36
857347200,36
857433600,22
857520000,28
857606400,40
857692800,31
857779200,32
857865600,35
857952000,41
858038400,22
858124800,35
858211200,30
858297600,19
858384000,25
858470400,37
858556800,29
858643200,31
858729600,30
858816000,25
858902400,39
858988800,29
859075200,26
859161600,33
859248000,33
859334400,20
859420800,21
859507200,19
859593600,23
859680000,25
859766400,19
859852800,21
859939200,22
860025600,32
860112000,22
860198400,32
860284800,22
860371200,22
860457600,21
860544000,20
860630400,20
860716800,21
860803200,19
860889600,21
860976000,24
861062400,23
861148800,22
861235200,19
861321600,22
861408000,18
861494400,20
861580800,22
861667200,22
861753600,21
861840000,20
861926400,23
862012800,19
862099200,21
862185600,18
862272000,22
862358400,21
862444800,21
862531200,21
862617600,19
862704000,18
862790400,18
862876800,19
862963200,18
863049600,18
863136000,18
863222400,17
863308800,18
863395200,19
863481600,18
863568000,20
863654400,19
863740800,18
863827200,19
863913600,19
864000000,19
864086400,19
864172800,20
864259200,21
864345600,20
864432000,21
864518400,21
864604800,20
864691200,21
864777600,25
864864000,23
864950400,23
865036800,22
865123200,22
865209600,20
865296000,23
865382400,23
865468800,23
865555200,24
865641600,23
865728000,21
865814400,20
865900800,24
865987200,22
866073600,21
866160000,20
866246400,20
866332800,21
866419200,25
866505600,25
866592000,42
866678400,41
866764800,41
866851200,40
866937600,45
867024000,42
867110400,43
867196800,43
867283200,44
867369600,43
867456000,44
867542400,44
867628800,26
867715200,24
867801600,26
867888000,28
867974400,25
868060800,28
868147200,31
868233600,25
868320000,26
868406400,27
868492800,26
868579200,28
868665600,28
868752000,46
868838400,41
868924800,44
869011200,26
869097600,26
869184000,49
869270400,49
869356800,48
869443200,66
869529600,66
869616000,51
869702400,52
869788800,48
869875200,53
869961600,60
870048000,77
870134400,76
870220800,61
870307200,75
870393600,56
870480000,57
870566400,98
870652800,52
